@RELATION Gesture

@ATTRIBUTE red_0 NUMERIC
@ATTRIBUTE red_1 NUMERIC
@ATTRIBUTE red_2 NUMERIC
@ATTRIBUTE red_3 NUMERIC
@ATTRIBUTE red_4 NUMERIC
@ATTRIBUTE red_5 NUMERIC
@ATTRIBUTE red_6 NUMERIC
@ATTRIBUTE red_7 NUMERIC
@ATTRIBUTE red_8 NUMERIC
@ATTRIBUTE red_9 NUMERIC
@ATTRIBUTE red_10 NUMERIC
@ATTRIBUTE red_11 NUMERIC
@ATTRIBUTE red_12 NUMERIC
@ATTRIBUTE green_0 NUMERIC
@ATTRIBUTE green_1 NUMERIC
@ATTRIBUTE green_2 NUMERIC
@ATTRIBUTE green_3 NUMERIC
@ATTRIBUTE green_4 NUMERIC
@ATTRIBUTE green_5 NUMERIC
@ATTRIBUTE green_6 NUMERIC
@ATTRIBUTE green_7 NUMERIC
@ATTRIBUTE green_8 NUMERIC
@ATTRIBUTE green_9 NUMERIC
@ATTRIBUTE green_10 NUMERIC
@ATTRIBUTE green_11 NUMERIC
@ATTRIBUTE green_12 NUMERIC
@ATTRIBUTE blue_0 NUMERIC
@ATTRIBUTE blue_1 NUMERIC
@ATTRIBUTE blue_2 NUMERIC
@ATTRIBUTE blue_3 NUMERIC
@ATTRIBUTE blue_4 NUMERIC
@ATTRIBUTE blue_5 NUMERIC
@ATTRIBUTE blue_6 NUMERIC
@ATTRIBUTE blue_7 NUMERIC
@ATTRIBUTE blue_8 NUMERIC
@ATTRIBUTE blue_9 NUMERIC
@ATTRIBUTE blue_10 NUMERIC
@ATTRIBUTE blue_11 NUMERIC
@ATTRIBUTE blue_12 NUMERIC
@ATTRIBUTE clear_0 NUMERIC
@ATTRIBUTE clear_1 NUMERIC
@ATTRIBUTE clear_2 NUMERIC
@ATTRIBUTE clear_3 NUMERIC
@ATTRIBUTE clear_4 NUMERIC
@ATTRIBUTE clear_5 NUMERIC
@ATTRIBUTE clear_6 NUMERIC
@ATTRIBUTE clear_7 NUMERIC
@ATTRIBUTE clear_8 NUMERIC
@ATTRIBUTE clear_9 NUMERIC
@ATTRIBUTE clear_10 NUMERIC
@ATTRIBUTE clear_11 NUMERIC
@ATTRIBUTE clear_12 NUMERIC
@ATTRIBUTE proximity_0 NUMERIC
@ATTRIBUTE proximity_1 NUMERIC
@ATTRIBUTE proximity_2 NUMERIC
@ATTRIBUTE proximity_3 NUMERIC
@ATTRIBUTE proximity_4 NUMERIC
@ATTRIBUTE proximity_5 NUMERIC
@ATTRIBUTE proximity_6 NUMERIC
@ATTRIBUTE proximity_7 NUMERIC
@ATTRIBUTE proximity_8 NUMERIC
@ATTRIBUTE proximity_9 NUMERIC
@ATTRIBUTE proximity_10 NUMERIC
@ATTRIBUTE proximity_11 NUMERIC
@ATTRIBUTE proximity_12 NUMERIC
@ATTRIBUTE class {Up,Down,Left,Right,Undefinied}

@DATA
46.0, 46.0, 44.0, 43.0, 40.0, 4.0, 2.0, 1.0, 1.0, 2.0, 3.0, 5.0, 9.0, 50.0, 50.0, 48.0, 47.0, 44.0, 5.0, 2.0, 2.0, 2.0, 3.0, 4.0, 7.0, 11.0, 50.0, 50.0, 50.0, 49.0, 46.0, 7.0, 5.0, 5.0, 5.0, 6.0, 7.0, 9.0, 11.0, 150.0, 148.0, 147.0, 142.0, 137.0, 14.0, 9.0, 9.0, 10.0, 11.0, 16.0, 21.0, 31.0, 9.0, 17.0, 26.0, 39.0, 51.0, 63.0, 72.0, 88.0, 101.0, 125.0, 124.0, 82.0, 16.0, Down
46.0, 45.0, 44.833333333333336, 43.5, 41.333333333333336, 24.58333333333332, 2.5, 1.416666666666666, 1.0, 1.75, 2.833333333333334, 4.833333333333332, 9.0, 50.0, 49.0, 48.833333333333336, 47.25, 44.333333333333336, 26.74999999999999, 3.0, 2.0, 2.0, 2.75, 3.833333333333334, 6.749999999999998, 10.0, 50.0, 50.0, 49.833333333333336, 48.5, 46.333333333333336, 28.74999999999999, 5.0, 4.583333333333334, 5.0, 5.75, 6.833333333333334, 8.833333333333332, 11.0, 149.0, 147.91666666666666, 146.66666666666666, 143.5, 137.66666666666666, 83.3333333333333, 9.5, 8.0, 9.333333333333332, 11.5, 15.333333333333336, 20.58333333333333, 29.0, 8.0, 12.666666666666666, 20.833333333333332, 27.0, 35.666666666666664, 45.583333333333336, 54.5, 61.66666666666667, 73.0, 84.5, 86.16666666666667, 67.66666666666669, 19.0, Down
46.0, 44.916666666666664, 43.666666666666664, 41.5, 31.333333333333343, 8.583333333333329, 1.0, 1.0, 1.666666666666666, 2.75, 3.833333333333334, 5.833333333333332, 9.0, 50.0, 48.916666666666664, 47.666666666666664, 45.25, 34.00000000000001, 10.166666666666663, 2.0, 2.0, 2.666666666666666, 3.75, 5.666666666666668, 7.833333333333332, 10.0, 50.0, 49.916666666666664, 48.833333333333336, 47.5, 37.33333333333334, 13.749999999999996, 5.0, 5.0, 5.666666666666666, 6.0, 7.666666666666668, 8.916666666666666, 11.0, 149.0, 148.66666666666666, 144.33333333333334, 139.25, 92.33333333333337, 8.583333333333332, 8.0, 8.583333333333334, 9.666666666666666, 12.25, 17.16666666666667, 23.499999999999996, 30.0, 14.0, 20.916666666666664, 32.666666666666664, 44.25, 55.666666666666664, 61.083333333333336, 67.5, 74.5, 79.66666666666666, 79.5, 63.999999999999986, 45.41666666666668, 15.0, Down
46.0, 45.25, 43.0, 34.75, 16.0, 5.5, 2.0, 2.25, 3.0, 3.75, 4.5, 5.75, 8.0, 50.0, 49.25, 47.5, 39.0, 18.0, 7.5, 4.0, 4.0, 4.0, 4.75, 6.0, 7.5, 9.0, 50.0, 50.75, 50.0, 42.25, 22.0, 10.75, 7.0, 7.0, 7.0, 7.0, 7.5, 8.5, 10.0, 149.0, 149.75, 146.0, 109.75, 13.0, 12.25, 12.5, 13.25, 14.0, 16.25, 18.5, 21.75, 27.0, 26.0, 44.0, 72.0, 98.5, 112.0, 113.5, 108.5, 97.75, 82.0, 57.25, 40.0, 25.5, 9.0, Down
42.0, 41.0, 32.0, 7.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 45.0, 45.0, 35.0, 8.0, 6.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 9.0, 46.0, 46.0, 36.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 9.0, 140.0, 138.0, 108.0, 19.0, 15.0, 14.0, 14.0, 14.0, 15.0, 16.0, 18.0, 21.0, 26.0, 6.0, 7.0, 8.0, 10.0, 9.0, 11.0, 11.0, 13.0, 14.0, 11.0, 11.0, 10.0, 5.0, Down
45.0, 44.583333333333336, 44.166666666666664, 43.75, 43.333333333333336, 42.833333333333336, 42.0, 41.166666666666664, 29.333333333333343, 14.75, 6.0, 6.0, 6.0, 50.0, 49.583333333333336, 49.166666666666664, 48.5, 47.666666666666664, 46.916666666666664, 46.5, 46.083333333333336, 33.000000000000014, 16.75, 7.166666666666667, 7.583333333333333, 8.0, 50.0, 50.0, 50.0, 49.5, 48.666666666666664, 47.833333333333336, 47.0, 46.166666666666664, 33.000000000000014, 16.75, 7.166666666666667, 7.583333333333333, 8.0, 149.0, 148.58333333333334, 148.16666666666666, 147.0, 145.33333333333334, 134.66666666666666, 88.0, 41.3333333333333, 28.000000000000004, 23.0, 20.166666666666668, 20.583333333333332, 21.0, 8.0, 8.416666666666666, 8.833333333333334, 10.25, 12.333333333333332, 13.833333333333332, 13.0, 12.166666666666666, 12.0, 12.0, 11.5, 10.25, 9.0, Down
46.0, 45.0, 44.666666666666664, 43.5, 42.333333333333336, 41.166666666666664, 40.0, 5.4999999999999964, 3.6666666666666643, 4.5, 4.0, 4.833333333333332, 14.0, 50.0, 49.833333333333336, 48.666666666666664, 47.5, 46.333333333333336, 45.166666666666664, 44.0, 7.4999999999999964, 5.666666666666664, 6.0, 5.0, 5.833333333333332, 16.0, 50.0, 50.833333333333336, 49.666666666666664, 48.5, 47.333333333333336, 47.0, 45.0, 6.666666666666664, 5.666666666666664, 6.5, 6.0, 6.833333333333332, 16.0, 150.0, 149.66666666666666, 147.33333333333334, 145.0, 142.0, 138.5, 135.0, 13.0, 15.666666666666657, 17.5, 16.000000000000004, 18.666666666666664, 45.0, 8.0, 9.5, 12.666666666666666, 16.0, 20.0, 24.333333333333336, 24.0, 24.666666666666664, 22.333333333333336, 19.0, 14.999999999999996, 9.83333333333334, 4.0, Down
45.0, 44.916666666666664, 43.833333333333336, 42.5, 41.0, 25.99999999999999, 3.5, 2.0, 2.0, 2.75, 3.833333333333334, 5.833333333333332, 8.0, 49.0, 48.916666666666664, 47.833333333333336, 46.5, 44.333333333333336, 27.58333333333332, 4.5, 3.0, 3.0, 3.75, 4.833333333333334, 6.833333333333332, 10.0, 49.0, 49.916666666666664, 48.833333333333336, 47.5, 45.666666666666664, 28.74999999999999, 5.0, 4.0, 4.666666666666666, 5.75, 6.833333333333334, 7.916666666666666, 10.0, 148.0, 146.83333333333334, 144.33333333333334, 140.0, 135.33333333333334, 84.0833333333333, 13.0, 9.0, 9.666666666666666, 13.0, 16.5, 22.499999999999996, 27.0, 9.0, 13.333333333333332, 18.166666666666664, 25.25, 30.666666666666664, 36.083333333333336, 41.5, 46.333333333333336, 50.0, 49.5, 44.0, 28.333333333333343, 14.0, Down
47.0, 47.0, 47.0, 46.5, 46.0, 45.0, 44.0, 25.0, 6.0, 6.0, 6.0, 7.0, 8.0, 51.0, 50.5, 50.0, 50.0, 50.0, 49.0, 48.0, 28.0, 8.0, 8.0, 8.0, 9.0, 10.0, 51.0, 51.5, 52.0, 52.0, 52.0, 51.5, 51.0, 30.0, 9.0, 9.0, 9.0, 9.5, 10.0, 152.0, 152.5, 153.0, 152.5, 152.0, 150.5, 149.0, 86.0, 23.0, 24.0, 25.0, 26.5, 28.0, 10.0, 14.0, 18.0, 44.5, 71.0, 100.5, 130.0, 115.0, 100.0, 67.5, 35.0, 21.5, 8.0, Down
46.0, 45.666666666666664, 43.333333333333336, 41.0, 14.66666666666669, 2.0, 1.0, 1.0, 1.0, 1.5, 3.3333333333333357, 4.833333333333332, 9.0, 50.0, 49.666666666666664, 47.333333333333336, 45.0, 17.333333333333357, 3.166666666666666, 2.0, 2.166666666666668, 3.0, 3.5, 4.666666666666668, 6.666666666666664, 10.0, 50.0, 50.833333333333336, 49.666666666666664, 48.0, 19.666666666666693, 6.0, 6.0, 6.0, 6.333333333333332, 7.0, 7.666666666666668, 8.833333333333332, 11.0, 150.0, 148.83333333333334, 146.0, 139.0, 52.66666666666674, 10.166666666666666, 10.0, 9.333333333333336, 11.333333333333332, 13.0, 16.66666666666667, 22.999999999999993, 29.0, 15.0, 32.0, 49.66666666666666, 72.0, 87.0, 96.0, 107.0, 114.5, 118.0, 123.0, 113.33333333333331, 79.50000000000004, 21.0, Down
47.0, 45.833333333333336, 43.833333333333336, 42.25, 27.333333333333343, 1.583333333333333, 1.0, 1.0, 1.0, 1.75, 3.666666666666668, 6.749999999999998, 11.0, 51.0, 49.916666666666664, 48.666666666666664, 46.0, 29.66666666666668, 3.0, 2.5, 2.0, 2.666666666666666, 3.75, 5.666666666666668, 8.749999999999998, 13.0, 51.0, 51.916666666666664, 50.833333333333336, 49.0, 32.66666666666668, 6.0, 6.0, 6.583333333333334, 7.0, 7.75, 8.833333333333334, 9.916666666666666, 13.0, 152.0, 150.83333333333334, 147.66666666666666, 139.25, 92.6666666666667, 10.0, 9.5, 9.583333333333334, 10.666666666666666, 14.0, 18.333333333333336, 26.33333333333333, 35.0, 8.0, 23.583333333333332, 57.166666666666664, 87.5, 103.66666666666666, 111.08333333333333, 120.5, 127.58333333333333, 134.66666666666666, 145.5, 122.99999999999999, 44.666666666666714, 8.0, Down
46.0, 44.916666666666664, 43.666666666666664, 41.5, 27.333333333333343, 1.583333333333333, 1.0, 1.0, 1.0, 1.0, 3.5000000000000018, 6.749999999999998, 10.0, 50.0, 49.833333333333336, 47.666666666666664, 45.25, 29.66666666666668, 3.0, 2.5, 2.0, 2.666666666666666, 3.75, 4.833333333333334, 8.666666666666664, 12.0, 50.0, 50.916666666666664, 49.833333333333336, 48.25, 32.66666666666668, 6.0, 6.5, 7.0, 7.666666666666666, 8.0, 8.0, 9.833333333333332, 12.0, 149.0, 148.75, 144.83333333333334, 137.75, 92.6666666666667, 10.0, 10.0, 10.583333333333334, 11.0, 14.0, 17.5, 26.249999999999993, 34.0, 14.0, 23.75, 47.0, 70.5, 87.0, 103.16666666666667, 119.5, 138.16666666666669, 162.66666666666666, 195.25, 177.16666666666666, 65.66666666666674, 10.0, Down
45.0, 44.416666666666664, 43.333333333333336, 41.0, 27.66666666666668, 6.0833333333333215, 2.0, 1.1666666666666679, 2.333333333333332, 3.5, 4.666666666666668, 6.666666666666664, 9.0, 49.0, 48.416666666666664, 47.333333333333336, 45.0, 30.66666666666668, 7.3333333333333215, 3.5, 3.083333333333334, 3.666666666666666, 4.5, 5.666666666666668, 7.666666666666664, 10.0, 49.0, 49.0, 48.5, 46.75, 32.33333333333334, 8.416666666666657, 5.0, 5.083333333333334, 5.666666666666666, 6.5, 7.666666666666668, 9.249999999999998, 11.0, 147.0, 144.66666666666666, 141.66666666666666, 137.0, 93.00000000000003, 19.499999999999957, 9.0, 9.333333333333336, 11.666666666666664, 15.0, 19.66666666666667, 24.33333333333333, 29.0, 18.0, 26.75, 35.666666666666664, 45.0, 53.0, 60.0, 64.0, 67.16666666666667, 68.33333333333333, 60.5, 40.66666666666664, 24.58333333333335, 10.0, Down
47.0, 45.666666666666664, 44.666666666666664, 44.0, 41.333333333333336, 27.33333333333333, 2.0, 1.333333333333333, 1.0, 1.0, 2.333333333333334, 5.999999999999997, 12.0, 51.0, 49.666666666666664, 48.666666666666664, 48.0, 44.666666666666664, 29.66666666666666, 3.0, 2.333333333333333, 2.333333333333333, 3.0, 4.333333333333334, 7.999999999999997, 14.0, 51.0, 50.333333333333336, 49.666666666666664, 49.0, 47.0, 32.66666666666666, 6.0, 6.0, 6.333333333333333, 7.0, 7.666666666666667, 9.999999999999998, 14.0, 150.0, 149.33333333333334, 147.0, 143.0, 137.66666666666666, 93.33333333333331, 10.0, 9.333333333333332, 9.666666666666666, 11.0, 17.66666666666667, 26.999999999999993, 39.0, 7.0, 15.666666666666666, 28.333333333333332, 45.0, 57.0, 72.0, 90.0, 109.33333333333334, 148.33333333333331, 207.0, 226.33333333333334, 160.00000000000006, 8.0, Down
46.0, 45.583333333333336, 45.166666666666664, 44.75, 44.333333333333336, 43.916666666666664, 43.5, 43.083333333333336, 42.666666666666664, 42.25, 36.33333333333332, 22.16666666666668, 8.0, 49.0, 49.0, 49.0, 48.75, 48.333333333333336, 47.916666666666664, 47.5, 47.083333333333336, 46.666666666666664, 46.25, 39.999999999999986, 25.00000000000001, 10.0, 49.0, 49.416666666666664, 49.833333333333336, 49.75, 49.333333333333336, 49.0, 49.0, 49.0, 49.0, 49.0, 42.499999999999986, 26.25000000000001, 10.0, 148.0, 147.58333333333334, 147.16666666666666, 146.75, 146.33333333333334, 146.0, 146.0, 146.0, 145.33333333333334, 144.5, 124.49999999999997, 75.75000000000003, 27.0, 8.0, 10.916666666666666, 13.833333333333332, 17.5, 21.666666666666664, 30.333333333333343, 57.0, 83.66666666666669, 100.33333333333333, 114.5, 104.8333333333333, 59.4166666666667, 14.0, Down
46.0, 44.25, 38.00000000000001, 20.5, 9.333333333333336, 2.9166666666666643, 1.5, 1.083333333333334, 1.666666666666666, 2.75, 4.500000000000002, 6.249999999999998, 8.0, 51.0, 49.25, 42.66666666666667, 24.0, 11.666666666666671, 4.083333333333329, 3.0, 3.083333333333334, 3.666666666666666, 4.75, 6.500000000000002, 8.249999999999998, 10.0, 50.0, 50.583333333333336, 46.00000000000001, 28.5, 16.66666666666667, 9.083333333333329, 8.0, 8.083333333333334, 8.666666666666666, 9.0, 9.0, 9.416666666666666, 10.0, 151.0, 149.25, 125.83333333333336, 48.25, 14.333333333333334, 13.166666666666666, 13.0, 13.166666666666668, 14.333333333333332, 16.25, 19.16666666666667, 23.33333333333333, 28.0, 25.0, 75.16666666666666, 134.66666666666666, 217.5, 253.66666666666666, 254.83333333333334, 255.0, 255.0, 255.0, 228.75, 167.49999999999994, 97.50000000000007, 24.0, Down
45.0, 44.5, 44.0, 43.5, 43.0, 42.5, 42.0, 41.5, 41.0, 23.5, 6.0, 7.0, 8.0, 49.0, 48.5, 48.0, 47.5, 47.0, 46.0, 45.0, 44.5, 44.0, 26.0, 8.0, 9.0, 10.0, 49.0, 49.0, 49.0, 48.5, 48.0, 47.5, 47.0, 47.0, 47.0, 28.0, 9.0, 10.0, 11.0, 148.0, 147.0, 146.0, 144.0, 142.0, 141.0, 140.0, 139.5, 139.0, 80.5, 22.0, 25.5, 29.0, 7.0, 10.5, 14.0, 19.0, 24.0, 30.0, 36.0, 53.0, 70.0, 69.0, 68.0, 42.5, 17.0, Down
47.0, 46.083333333333336, 44.333333333333336, 41.0, 14.666666666666671, 1.416666666666666, 1.0, 1.0, 1.0, 1.0, 1.5000000000000036, 4.2499999999999964, 7.0, 51.0, 50.083333333333336, 49.166666666666664, 45.25, 16.66666666666667, 3.0, 3.0, 3.0, 3.0, 3.0, 3.3333333333333357, 5.333333333333329, 9.0, 51.0, 51.916666666666664, 52.0, 49.0, 20.66666666666667, 7.0, 7.0, 7.416666666666667, 8.0, 8.0, 8.166666666666668, 9.083333333333332, 10.0, 153.0, 152.08333333333334, 147.83333333333334, 141.0, 53.666666666666686, 11.0, 10.5, 10.416666666666668, 11.0, 11.5, 13.83333333333334, 19.083333333333318, 31.0, 8.0, 30.916666666666664, 73.0, 101.25, 123.33333333333333, 137.41666666666669, 160.5, 192.75, 221.0, 243.0, 255.0, 237.50000000000026, 45.0, Down
47.0, 46.166666666666664, 44.666666666666664, 42.0, 27.333333333333343, 1.833333333333333, 1.0, 1.0, 1.0, 1.0, 1.333333333333334, 2.9999999999999964, 8.0, 51.0, 50.166666666666664, 49.333333333333336, 47.0, 31.000000000000014, 3.0, 3.0, 3.0, 3.0, 2.5, 2.666666666666668, 4.9999999999999964, 10.0, 51.0, 51.833333333333336, 51.333333333333336, 49.5, 34.33333333333334, 7.0, 7.0, 7.0, 7.666666666666666, 7.5, 7.0, 7.666666666666664, 11.0, 152.0, 151.16666666666666, 148.33333333333334, 143.0, 96.33333333333337, 11.0, 11.0, 10.166666666666666, 10.666666666666666, 10.5, 12.333333333333337, 18.83333333333333, 28.0, 12.0, 25.333333333333332, 55.33333333333333, 85.5, 116.33333333333331, 149.0, 169.0, 219.00000000000003, 246.33333333333331, 255.0, 255.0, 229.66666666666674, 103.0, Down
47.0, 45.833333333333336, 43.5, 38.25, 24.66666666666668, 4.8333333333333215, 2.0, 2.0, 2.0, 3.0, 5.333333333333336, 11.833333333333325, 20.0, 51.0, 49.833333333333336, 47.333333333333336, 41.5, 27.00000000000001, 5.999999999999986, 3.0, 3.083333333333334, 3.666666666666666, 5.0, 7.333333333333336, 13.833333333333325, 22.0, 51.0, 51.583333333333336, 50.66666666666667, 46.0, 31.66666666666668, 10.083333333333321, 7.0, 7.083333333333334, 7.666666666666666, 8.5, 9.666666666666668, 14.999999999999993, 22.0, 152.0, 150.25, 144.83333333333334, 130.25, 86.33333333333337, 20.41666666666663, 11.5, 12.41666666666667, 15.33333333333333, 18.5, 22.000000000000004, 79.66666666666659, 159.0, 22.0, 45.33333333333333, 72.83333333333333, 110.75, 132.66666666666666, 142.58333333333334, 169.5, 197.58333333333334, 215.66666666666666, 207.5, 164.3333333333333, 89.08333333333343, 1.0, Down
43.0, 41.333333333333336, 40.333333333333336, 39.0, 26.66666666666668, 3.666666666666666, 2.0, 2.0, 2.0, 2.5, 3.666666666666668, 5.499999999999998, 8.0, 48.0, 47.166666666666664, 45.666666666666664, 43.5, 29.66666666666668, 4.666666666666666, 3.0, 3.0, 3.0, 3.5, 4.666666666666668, 6.333333333333332, 8.0, 49.0, 48.166666666666664, 47.333333333333336, 46.0, 32.33333333333334, 6.666666666666666, 5.0, 5.0, 5.666666666666666, 6.0, 6.333333333333334, 7.333333333333332, 9.0, 140.0, 139.16666666666666, 135.0, 128.5, 87.33333333333337, 13.333333333333332, 10.0, 10.0, 11.333333333333332, 13.0, 15.66666666666667, 20.66666666666666, 29.0, 10.0, 18.333333333333332, 30.666666666666664, 43.0, 56.33333333333333, 71.0, 81.0, 86.0, 91.0, 89.5, 73.66666666666664, 43.50000000000002, 16.0, Left
42.0, 40.333333333333336, 40.0, 37.0, 23.333333333333343, 2.0, 2.0, 2.0, 2.0, 2.5, 3.666666666666668, 5.666666666666664, 9.0, 47.0, 46.166666666666664, 44.666666666666664, 41.0, 26.66666666666668, 3.833333333333333, 3.0, 2.166666666666666, 2.666666666666666, 3.5, 4.666666666666668, 6.499999999999998, 9.0, 48.0, 48.0, 46.666666666666664, 43.5, 29.333333333333343, 5.833333333333333, 5.0, 5.0, 5.666666666666666, 6.0, 6.333333333333334, 7.499999999999998, 10.0, 140.0, 136.66666666666666, 130.0, 121.0, 80.00000000000003, 9.833333333333332, 9.0, 9.833333333333334, 10.666666666666666, 12.5, 16.000000000000004, 21.166666666666664, 27.0, 12.0, 30.333333333333332, 44.666666666666664, 63.5, 81.33333333333333, 91.16666666666667, 97.0, 105.33333333333334, 111.0, 104.5, 76.99999999999997, 33.83333333333335, 8.0, Left
43.0, 41.5, 39.5, 29.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.75, 3.5, 4.75, 7.0, 48.0, 47.25, 44.5, 32.5, 4.0, 3.25, 3.0, 3.0, 3.0, 3.75, 4.5, 5.75, 8.0, 49.0, 49.0, 47.5, 36.0, 6.0, 6.0, 5.5, 5.25, 6.0, 6.0, 6.0, 6.5, 8.0, 141.0, 137.25, 132.0, 98.75, 11.0, 10.25, 10.0, 10.25, 11.0, 12.5, 15.5, 19.25, 23.0, 15.0, 48.75, 73.5, 91.75, 106.0, 106.0, 105.0, 102.5, 98.0, 87.5, 65.0, 39.5, 20.0, Left
43.0, 41.166666666666664, 39.333333333333336, 36.0, 13.000000000000004, 2.0, 1.5, 1.0, 1.333333333333333, 2.25, 3.5000000000000036, 6.333333333333329, 10.0, 48.0, 46.166666666666664, 43.5, 40.75, 15.33333333333334, 3.0, 2.5, 2.0, 2.333333333333333, 3.25, 4.5000000000000036, 7.2499999999999964, 10.0, 49.0, 48.083333333333336, 46.333333333333336, 43.0, 18.000000000000007, 6.0, 6.0, 6.0, 6.0, 6.0, 6.333333333333336, 8.249999999999996, 11.0, 140.0, 137.25, 130.33333333333334, 121.5, 46.33333333333334, 10.0, 10.0, 10.416666666666668, 11.333333333333332, 13.0, 16.83333333333334, 21.74999999999999, 30.0, 18.0, 34.5, 57.666666666666664, 75.5, 88.66666666666666, 98.25, 106.5, 113.5, 117.0, 105.25, 63.833333333333286, 30.750000000000032, 6.0, Left
43.0, 41.333333333333336, 39.666666666666664, 21.0, 2.666666666666667, 1.833333333333333, 1.0, 1.833333333333334, 2.0, 3.0, 4.666666666666668, 6.666666666666664, 10.0, 48.0, 47.166666666666664, 44.333333333333336, 23.5, 3.666666666666667, 3.0, 3.0, 3.0, 3.0, 4.0, 5.333333333333334, 6.666666666666664, 10.0, 49.0, 49.0, 47.0, 26.5, 6.666666666666667, 6.0, 6.0, 6.0, 6.0, 6.5, 7.0, 7.666666666666664, 11.0, 141.0, 136.83333333333334, 131.33333333333334, 71.0, 12.333333333333334, 10.833333333333332, 10.0, 10.833333333333334, 11.666666666666666, 13.5, 16.66666666666667, 21.66666666666666, 30.0, 18.0, 46.33333333333333, 69.33333333333333, 92.5, 108.33333333333333, 112.16666666666667, 118.0, 120.5, 121.66666666666667, 104.5, 72.66666666666664, 37.50000000000002, 5.0, Left
43.0, 42.083333333333336, 40.333333333333336, 35.5, 12.666666666666671, 2.0, 1.5, 1.416666666666667, 2.0, 2.5, 4.5000000000000036, 7.2499999999999964, 10.0, 48.0, 47.083333333333336, 45.333333333333336, 39.0, 15.000000000000004, 3.416666666666666, 2.5, 2.416666666666667, 3.0, 3.5, 5.333333333333336, 7.2499999999999964, 10.0, 49.0, 49.0, 47.333333333333336, 42.5, 17.66666666666667, 6.0, 6.0, 6.0, 6.0, 6.25, 7.166666666666668, 8.249999999999996, 11.0, 142.0, 139.25, 134.0, 118.75, 45.33333333333334, 9.833333333333332, 9.5, 10.0, 10.666666666666666, 12.75, 16.333333333333343, 23.583333333333325, 30.0, 8.0, 31.833333333333332, 53.166666666666664, 82.5, 97.66666666666667, 106.83333333333334, 114.5, 120.5, 124.0, 116.25, 81.66666666666659, 23.41666666666669, 6.0, Left
42.0, 41.166666666666664, 39.666666666666664, 22.0, 4.000000000000001, 1.833333333333333, 1.0, 1.833333333333334, 2.0, 2.5, 3.666666666666668, 5.166666666666666, 6.0, 47.0, 47.0, 44.333333333333336, 24.5, 5.000000000000001, 2.833333333333333, 2.0, 2.0, 2.666666666666666, 3.5, 4.333333333333334, 5.333333333333332, 7.0, 48.0, 48.0, 46.666666666666664, 26.5, 6.666666666666667, 5.833333333333333, 5.0, 5.0, 5.0, 5.5, 6.333333333333334, 7.166666666666666, 8.0, 140.0, 136.66666666666666, 131.33333333333334, 73.5, 15.000000000000004, 9.0, 9.0, 10.666666666666668, 11.666666666666666, 13.0, 15.000000000000002, 18.166666666666664, 24.0, 14.0, 32.33333333333333, 48.0, 64.0, 76.33333333333333, 82.16666666666667, 88.0, 89.66666666666667, 90.66666666666667, 82.0, 64.66666666666666, 42.33333333333336, 14.0, Left
43.0, 41.666666666666664, 39.333333333333336, 36.0, 13.33333333333334, 2.0, 2.0, 2.0, 2.333333333333333, 3.0, 4.333333333333334, 5.999999999999999, 8.0, 48.0, 46.666666666666664, 44.0, 40.0, 16.000000000000007, 3.6666666666666665, 3.0, 3.0, 3.333333333333333, 4.0, 5.333333333333334, 6.999999999999999, 9.0, 48.0, 48.0, 46.666666666666664, 44.0, 19.33333333333334, 6.666666666666666, 6.0, 6.0, 6.0, 6.0, 6.666666666666667, 7.666666666666666, 9.0, 140.0, 136.0, 130.0, 122.0, 47.33333333333334, 10.333333333333334, 11.0, 11.0, 11.666666666666666, 13.0, 16.333333333333336, 22.33333333333333, 31.0, 19.0, 42.33333333333333, 74.0, 114.0, 128.0, 137.33333333333334, 142.0, 150.0, 145.66666666666669, 129.0, 90.99999999999999, 49.666666666666686, 5.0, Left
43.0, 42.0, 40.0, 38.0, 11.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 8.0, 48.0, 47.0, 45.0, 42.0, 13.0, 3.0, 3.0, 2.0, 3.0, 3.0, 5.0, 6.0, 9.0, 49.0, 49.0, 48.0, 45.0, 15.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 9.0, 141.0, 139.0, 135.0, 126.0, 39.0, 10.0, 9.0, 9.0, 10.0, 12.0, 15.0, 19.0, 27.0, 10.0, 28.0, 42.0, 63.0, 71.0, 79.0, 82.0, 88.0, 94.0, 93.0, 70.0, 43.0, 10.0, Left
